collection_timestamp,collection_time_npt,data_source,record_id,market_open,collection_method,market_schedule,contractid,stocksymbol,buyermemberid,sellermemberid,contractquantity,contractrate,contractamount,businessdate,tradebookid,stockid,buyerbrokername,sellerbrokername,tradetime,securityname,securityid,symbol,indexid,totaltradequantity,lasttradedprice,percentagechange,previousclose,closeprice,openprice,highprice,lowprice,totaltradevalue,lastupdateddatetime,lasttradedvolume,averagetradedprice,total_turnover_rs:,total_traded_shares,total_transactions,total_scrips_traded,ltp,cp,pointchange,sensitive_float_index,float_index,sensitive_index,nepse_index,supplylist,demandlist,total_endpoints_collected,endpoints_collected,github_run_number
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_1,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082405002972.0,NRM,,,100.0,537.0,53700.0,2025-08-24,164353428.0,9183.0,,,2025-08-24T11:32:08.237113,Nepal Republic Media Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_2,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082405002971.0,NRM,,,10.0,536.9,5369.0,2025-08-24,164353426.0,9183.0,,,2025-08-24T11:32:08.237028,Nepal Republic Media Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_3,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082405002970.0,NRM,,,10.0,536.0,5360.0,2025-08-24,164353424.0,9183.0,,,2025-08-24T11:32:08.236888,Nepal Republic Media Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_4,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082405002969.0,HRL,,,10.0,980.1,9801.0,2025-08-24,164353423.0,9234.0,,,2025-08-24T11:32:07.159029,Himalayan Reinsurance Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_5,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082405002968.0,HRL,,,10.0,980.1,9801.0,2025-08-24,164353421.0,9234.0,,,2025-08-24T11:32:07.15872,Himalayan Reinsurance Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_6,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082405002967.0,SAHAS,,,50.0,643.2,32160.0,2025-08-24,164353419.0,8021.0,,,2025-08-24T11:32:06.470645,Sahas Urja Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_7,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082404001086.0,NICL,,,10.0,600.0,6000.0,2025-08-24,164353416.0,176.0,,,2025-08-24T11:32:06.38848,Nepal Insurance Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_8,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082404001085.0,SSHL,,,50.0,193.5,9675.0,2025-08-24,164353414.0,2907.0,,,2025-08-24T11:32:05.327999,Shiva Shree Hydropower Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_9,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082405002966.0,SMJC,,,10.0,573.2,5732.0,2025-08-24,164353412.0,9159.0,,,2025-08-24T11:32:04.216965,Sagarmatha Jalabidhyut Company Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
2025-08-24T11:33:56.375843+05:45,2025-08-24 11:33:56,floorsheet,floorsheet_10,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2025082401001125.0,SRLI,,,11.0,402.0,4422.0,2025-08-24,164353410.0,5982.0,,,2025-08-24T11:32:03.658885,Sanima Reliance Life Insurance Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"floorsheet, price_volume, live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",785
